,Unnamed: 0,Area,Owner,AirPol,Hand,Trade,Handicap,Handicap#,Engine,Volume,Engine#,Color,Color#,Km,Year,Gear,Gear#,Price,Maker,Model,Area#,location,point,latitude,longitude,altitude
967,2942,כפר סבא,פרטית,15.0,5,לא,לא,1,בנזין,1994.0,0,לבן שנהב,37,168000.0,2008.0,אוטומט,1,20000.0,סובארו,B3 האצ'בק,138,"כפר סבא, נפת פתח תקווה, מחוז המרכז, ישראל","(32.1773471, 34.907459, 0.0)",32.1773471,34.907459,0.0
968,1173,כפר כנא,פרטית,10.0,1,לא,לא,1,בנזין,1498.0,0,לבן שנהב,37,20000.0,2021.0,אוטומט,1,185000.0,פולקסווגן,T- Roc,74,"كفر كنا, נפת יזרעאל, מחוז הצפון, 16930, ישראל","(32.7449001, 35.3437869, 0.0)",32.7449001,35.3437869,0.0
969,3480,כפר יונה,פרטית,12.0,1,כן,לא,1,בנזין,1798.0,0,לבן שנהב,37,108000.0,2016.0,אוטומט,1,114900.0,סיאט,לאון,351,"כפר יונה, נפת השרון, מחוז המרכז, 4032048, ישראל","(32.314504, 34.9321169, 0.0)",32.314504,34.9321169,0.0
970,2079,כפר ורדים,פרטית,1.0,2,כן,לא,1,חשמלי,,2,לבן שנהב,37,27000.0,2020.0,אוטומט,1,114000.0,ג'י.איי.סי/,GAC GE3,20,"כפר ורדים, נפת עכו, מחוז הצפון, ישראל","(32.9972507, 35.2725342, 0.0)",32.9972507,35.2725342,0.0
971,4155,כיסרא סומיע,פרטית,15.0,2,לא,לא,1,בנזין,1798.0,0,לבן שנהב,37,268000.0,2013.0,אוטומט,1,,סקודה,סופרב (עד 2019),366,"כיסרא סומיע/יציאה, 854, كيسرى-كفر سميع, נפת עכו, מחוז הצפון, 12325, ישראל","(32.962895, 35.291023, 0.0)",32.962895,35.291023,0.0
972,1889,ירושלים,פרטית,15.0,6,כן,לא,1,דיזל,2696.0,1,לבן שנהב,37,155000.0,2007.0,אוטומט,1,29900.0,סאנגיונג,רודיוס,138,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל","(31.79592425, 35.21198075969497, 0.0)",31.79592425,35.21198075969497,0.0
973,1914,ירושלים,פרטית,12.0,1,לא,לא,1,בנזין,1798.0,0,לבן שנהב,37,130000.0,2016.0,אוטומט,1,94500.0,פולקסווגן,פאסאט,169,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל","(31.79592425, 35.21198075969497, 0.0)",31.79592425,35.21198075969497,0.0
974,2513,ירושלים,פרטית,15.0,4,כן,לא,1,בנזין,1798.0,0,לבן שנהב,37,220000.0,2012.0,אוטומט,1,40000.0,פולקסווגן,פאסאט CC,358,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל","(31.79592425, 35.21198075969497, 0.0)",31.79592425,35.21198075969497,0.0
975,1589,ירושלים,פרטית,14.0,2,לא,לא,1,בנזין,1798.0,0,לבן שנהב,37,117000.0,2015.0,אוטומט,1,,סיאט,לאון,178,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל","(31.79592425, 35.21198075969497, 0.0)",31.79592425,35.21198075969497,0.0
976,3583,ירושלים,חברה,14.0,2,לא,לא,1,דיזל,2143.0,1,לבן שנהב,37,328000.0,2017.0,אוטומט,1,78000.0,מרצדס,C-Class Taxi,53,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל","(31.79592425, 35.21198075969497, 0.0)",31.79592425,35.21198075969497,0.0
977,4307,טירת כרמל,פרטית,14.0,1,לא,לא,1,דיזל,2143.0,1,לבן שנהב,37,300000.0,2017.0,אוטומט,1,85000.0,מרצדס,C-Class Taxi,394,"טירת כרמל, נפת חיפה, מחוז חיפה, 3955022, ישראל","(32.7613834, 34.9715506, 0.0)",32.7613834,34.9715506,0.0
978,3342,חיפה,פרטית,8.0,1,כן,כן,0,בנזין,999.0,0,לבן שנהב,37,64500.0,2018.0,ידנית,0,59000.0,סיאט,איביזה,394,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
979,1429,חיפה,פרטית,,4,כן,לא,1,בנזין,1600.0,0,לבן שנהב,37,350000.0,1986.0,ידנית,0,7000.0,סובארו,לאונה,379,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
980,3971,חיפה,פרטית,11.0,2,לא,לא,1,בנזין,1368.0,0,לבן שנהב,37,85000.0,2010.0,אוטומט,1,20000.0,פיאט,500,51,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
981,80,חיפה,פרטית,13.0,1,לא,לא,1,בנזין,1395.0,0,לבן שנהב,37,97000.0,2017.0,אוטומט,1,113000.0,אאודי,Q2,132,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
982,1844,חיפה,פרטית,14.0,1,כן,כן,0,בנזין,1798.0,0,לבן שנהב,37,78000.0,2017.0,אוטומט,1,105000.0,סיאט,לאון,305,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
983,2487,חיפה,פרטית,14.0,1,כן,לא,1,בנזין,2498.0,0,לבן שנהב,37,180000.0,2016.0,אוטומט,1,62900.0,סובארו,B4,282,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
984,2428,חיפה,פרטית,7.0,5,כן,לא,1,בנזין,999.0,0,לבן שנהב,37,116000.0,2011.0,אוטומט,1,25000.0,סמארט,פורטו,339,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
985,2477,חיפה,פרטית,15.0,4,לא,לא,1,בנזין,1598.0,0,לבן שנהב,37,190000.0,2012.0,אוטומט,1,,מאזדה,3,47,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
986,4066,חיפה,פרטית,14.0,5,לא,לא,1,בנזין,1197.0,0,לבן שנהב,37,119000.0,2011.0,אוטומט,1,,סיאט,איביזה,47,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
987,1900,חיפה,ליסינג,15.0,1,כן,לא,1,בנזין,1598.0,0,לבן שנהב,37,138000.0,2017.0,אוטומט,1,,פיאט,טיפו,282,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
988,357,חולון,פרטית,14.0,2,כן,לא,1,דיזל,2143.0,1,לבן שנהב,37,460000.0,2015.0,אוטומט,1,79000.0,מרצדס,C-Class Taxi,132,"חולון, רסקו ג', חולון, נפת תל אביב, מחוז תל אביב, ישראל","(32.015910399999996, 34.78581210180328, 0.0)",32.015910399999996,34.78581210180328,0.0
989,4176,חדרה,פרטית,15.0,1,לא,לא,1,דיזל,1598.0,1,לבן שנהב,37,80500.0,2017.0,אוטומט,1,120000.0,ניסאן,אקס טרייל,132,"חדרה, נפת חדרה, מחוז חיפה, ישראל","(32.43699, 34.9198258, 0.0)",32.43699,34.9198258,0.0
990,2271,חדרה,פרטית,,4,כן,לא,1,בנזין,1590.0,0,לבן שנהב,37,350000.0,2001.0,אוטומט,1,5500.0,הונדה,סיוויק (עד 2006),132,"חדרה, נפת חדרה, מחוז חיפה, ישראל","(32.43699, 34.9198258, 0.0)",32.43699,34.9198258,0.0
991,808,הרצליה,פרטית,13.0,2,לא,לא,1,בנזין,1499.0,0,לבן שנהב,37,38400.0,2019.0,אוטומט,1,188000.0,ב.מ.וו,X1,180,"הרצליה, נפת תל אביב, מחוז תל אביב, ישראל","(32.1676842, 34.83082794429146, 0.0)",32.1676842,34.83082794429146,0.0
992,2733,הרצליה,פרטית,5.0,1,לא,לא,1,בנזין,999.0,0,לבן שנהב,37,55000.0,2017.0,אוטומט,1,89000.0,סיאט,איביזה,48,"הרצליה, נפת תל אביב, מחוז תל אביב, ישראל","(32.1676842, 34.83082794429146, 0.0)",32.1676842,34.83082794429146,0.0
993,2594,הרצליה,פרטית,3.0,1,לא,לא,1,בנזין,1798.0,0,לבן שנהב,37,158000.0,2016.0,אוטומט,1,58000.0,טויוטה,אוריס הייבריד,169,"הרצליה, נפת תל אביב, מחוז תל אביב, ישראל","(32.1676842, 34.83082794429146, 0.0)",32.1676842,34.83082794429146,0.0
994,377,הרצליה,פרטית,14.0,3,לא,לא,1,בנזין,1600.0,0,לבן שנהב,37,165000.0,2013.0,אוטומט,1,27000.0,סובארו,אימפרזה החדשה,282,"הרצליה, נפת תל אביב, מחוז תל אביב, ישראל","(32.1676842, 34.83082794429146, 0.0)",32.1676842,34.83082794429146,0.0
995,778,הוד השרון,פרטית,13.0,2,לא,לא,1,דיזל,1950.0,1,לבן שנהב,37,392000.0,2017.0,אוטומט,1,,מרצדס,E-Class Taxi,284,"הוד השרון, נפת פתח תקווה, מחוז המרכז, 4532504, ישראל","(32.1561974, 34.8930354, 0.0)",32.1561974,34.8930354,0.0
996,2301,דימונה,פרטית,12.0,3,לא,לא,1,בנזין,1499.0,0,לבן שנהב,37,29000.0,2018.0,אוטומט,1,157000.0,ב.מ.וו,סדרה 3,152,"דימונה, נפת באר שבע, מחוז הדרום, ישראל","(31.0686612, 35.0366482, 0.0)",31.0686612,35.0366482,0.0
997,1662,דימונה,פרטית,7.0,3,לא,לא,1,בנזין,1598.0,0,לבן שנהב,37,114000.0,2015.0,אוטומט,1,,טויוטה,קורולה,178,"דימונה, נפת באר שבע, מחוז הדרום, ישראל","(31.0686612, 35.0366482, 0.0)",31.0686612,35.0366482,0.0
998,1658,גדרה,פרטית,4.0,3,לא,לא,1,בנזין,1199.0,0,לבן שנהב,37,114000.0,2016.0,ידנית,0,22000.0,פיג'ו,108,277,"גדרה, נפת רחובות, מחוז המרכז, ישראל","(31.8117747, 34.7803882, 0.0)",31.8117747,34.7803882,0.0
999,2701,גבעת שמואל,פרטית,15.0,2,לא,לא,1,בנזין,1198.0,0,לבן שנהב,37,97000.0,2014.0,ידנית,0,58000.0,מיני,ONE,134,"גבעת שמואל, נפת פתח תקווה, מחוז המרכז, ישראל","(32.0769463, 34.8524656, 0.0)",32.0769463,34.8524656,0.0
1000,1025,בסמת טבעון,פרטית,15.0,2,לא,לא,1,בנזין,4395.0,0,לבן שנהב,37,95000.0,2013.0,אוטומט,1,,ב.מ.וו,סדרה 6,200,"بسمة طبعون, נפת יזרעאל, מחוז הצפון, ישראל","(32.7362276, 35.1546502, 0.0)",32.7362276,35.1546502,0.0
1001,3838,"בני עי""ש",פרטית,4.0,2,לא,לא,1,בנזין,1193.0,0,לבן שנהב,37,86000.0,2015.0,אוטומט,1,,מיצובישי,אטראז',186,"בני עי""ש, נפת רחובות, מחוז המרכז, ישראל","(31.7891954, 34.7605995, 0.0)",31.7891954,34.7605995,0.0
1002,2950,ביתר עילית,פרטית,15.0,3,לא,לא,1,בנזין,1598.0,0,לבן שנהב,37,232700.0,2011.0,אוטומט,1,35000.0,טויוטה,קורולה,360,"ביתר עילית, שטח C, יהודה ושומרון, 90500, الأراضي الفلسطينية","(31.69913815, 35.104335604660434, 0.0)",31.69913815,35.104335604660434,0.0
1003,2042,בועיינה נוג'יידאת,פרטית,14.0,5,לא,לא,1,בנזין,1390.0,0,לבן שנהב,37,177000.0,2011.0,אוטומט,1,,סיאט,איביזה,118,,,,,
1004,4232,באר שבע,פרטית,14.0,3,לא,לא,1,בנזין,1997.0,0,לבן שנהב,37,95000.0,2016.0,אוטומט,1,155000.0,ב.מ.וו,סדרה 5,169,"באר שבע, נפת באר שבע, מחוז הדרום, ישראל","(31.2457442, 34.7925181, 0.0)",31.2457442,34.7925181,0.0
1005,3618,באר שבע,פרטית,15.0,3,לא,לא,1,בנזין,3564.0,0,לבן שנהב,37,160000.0,2013.0,אוטומט,1,50000.0,ביואיק,לה קרוס,53,"באר שבע, נפת באר שבע, מחוז הדרום, ישראל","(31.2457442, 34.7925181, 0.0)",31.2457442,34.7925181,0.0
1006,4025,באר שבע,פרטית,14.0,1,לא,לא,1,בנזין,1332.0,0,לבן שנהב,37,13500.0,2021.0,אוטומט,1,,ניסאן,אקס טרייל,351,"באר שבע, נפת באר שבע, מחוז הדרום, ישראל","(31.2457442, 34.7925181, 0.0)",31.2457442,34.7925181,0.0
1007,1625,באר יעקב,פרטית,15.0,1,לא,לא,1,בנזין,1591.0,0,לבן שנהב,37,235000.0,2015.0,אוטומט,1,55000.0,קיה,ספורטז',335,"באר יעקב, נפת רמלה, מחוז המרכז, 7031011, ישראל","(31.9443532, 34.8398648, 0.0)",31.9443532,34.8398648,0.0
1008,2493,אשדוד,פרטית,8.0,1,לא,לא,1,בנזין,999.0,0,לבן שנהב,37,68700.0,2016.0,ידנית,0,28500.0,שברולט,ספארק,10,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
1009,4398,אשדוד,פרטית,14.0,2,לא,לא,1,בנזין,1998.0,0,לבן שנהב,37,50000.0,2018.0,אוטומט,1,199999.0,ב.מ.וו,X2,53,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
1010,3224,ארבל,פרטית,12.0,2,לא,לא,1,בנזין,1498.0,0,לבן שנהב,37,90000.0,2016.0,אוטומט,1,61000.0,וולוו,V40,44,"Rae Bareli Junction, NH30, Raebareli, Uttar Pradesh, 229001, India","(26.2313438, 81.2403133, 0.0)",26.2313438,81.2403133,0.0
1011,4527,אילת,פרטית,15.0,2,כן,לא,1,בנזין,1498.0,0,לבן שנהב,37,243344.0,2008.0,אוטומט,1,8500.0,סובארו,B3 האצ'בק,354,"אילת, נפת באר שבע, מחוז הדרום, ישראל","(29.5569348, 34.9497949, 0.0)",29.5569348,34.9497949,0.0
1012,4377,אחוזם,פרטית,2.0,1,לא,לא,1,בנזין,1499.0,0,לבן שנהב,37,69000.0,2017.0,אוטומט,1,131000.0,ב.מ.וו,סדרה 3,18,"אחוזם, מועצה אזורית לכיש, נפת אשקלון, מחוז הדרום, ישראל","(31.5522246, 34.7706958, 0.0)",31.5522246,34.7706958,0.0
1013,2811,אופקים,פרטית,9.0,2,לא,לא,1,בנזין,998.0,0,לבן שנהב,37,92624.0,2015.0,אוטומט,1,38000.0,יונדאי,i10,335,"אופקים, נפת באר שבע, מחוז הדרום, ישראל","(31.3125831, 34.6208537, 0.0)",31.3125831,34.6208537,0.0
1014,1352,אבן יהודה,פרטית,13.0,2,לא,לא,1,בנזין,1591.0,0,לבן שנהב,37,79000.0,2015.0,אוטומט,1,47000.0,יונדאי,i25,138,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
1015,2545,תל מונד,פרטית,15.0,3,כן,לא,1,בנזין,1591.0,0,לבן פנינה,36,214400.0,2011.0,אוטומט,1,21000.0,יונדאי,i30CW,138,"תל מונד, נפת השרון, מחוז המרכז, 4060056, ישראל","(32.2536471, 34.9185387, 0.0)",32.2536471,34.9185387,0.0
1016,223,תל אביב יפו,פרטית,14.0,2,לא,לא,1,בנזין,1598.0,0,לבן פנינה,36,172.0,2012.0,ידנית,0,75000.0,פיג'ו,RCZ,200,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1017,3643,תל אביב יפו,פרטית,10.0,2,לא,לא,1,בנזין,898.0,0,לבן פנינה,36,110000.0,2015.0,ידנית,0,26500.0,רנו,קליאו דור 4 (2013-2019),394,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1018,1755,תל אביב יפו,פרטית,14.0,2,לא,לא,1,היברידי,1969.0,3,לבן פנינה,36,95000.0,2018.0,אוטומט,1,315000.0,וולוו,XC90,10,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1019,352,תל אביב יפו,פרטית,2.0,4,כן,לא,1,היברידי,1969.0,3,לבן פנינה,36,100000.0,2018.0,אוטומט,1,,וולוו,S90,178,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1020,516,תל אביב יפו,פרטית,12.0,2,כן,לא,1,היברידי,1991.0,3,לבן פנינה,36,30000.0,2020.0,אוטומט,1,,מרצדס,E-Class,346,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1021,3040,תל אביב יפו,פרטית,2.0,0,כן,לא,1,היברידי,1998.0,3,לבן פנינה,36,,2021.0,אוטומט,1,,ב.מ.וו,סדרה 5,169,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1022,175,תל אביב יפו,פרטית,1.0,1,לא,לא,1,חשמלי,,2,לבן פנינה,36,38000.0,2020.0,אוטומט,1,400000.0,אאודי,E-tron,141,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1023,2757,תל אביב יפו,פרטית,1.0,0,כן,לא,1,חשמלי,,2,לבן פנינה,36,,2021.0,אוטומט,1,,פורד,מוסטנג MACH E,227,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1024,1944,תל אביב יפו,פרטית,9.0,2,לא,לא,1,דיזל,1950.0,1,לבן פנינה,36,190000.0,2018.0,אוטומט,1,107000.0,מרצדס,C-Class Taxi,275,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1025,853,תל אביב יפו,פרטית,,0,כן,לא,1,דיזל,2993.0,1,לבן פנינה,36,,2021.0,אוטומט,1,,ב.מ.וו,X6,53,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1026,637,תל אביב יפו,פרטית,14.0,1,לא,לא,1,בנזין,1798.0,0,לבן פנינה,36,42000.0,2017.0,אוטומט,1,205000.0,אאודי,A7,169,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1027,1486,תל אביב יפו,פרטית,15.0,2,כן,לא,1,בנזין,1998.0,0,לבן פנינה,36,48000.0,2018.0,אוטומט,1,197900.0,קאדילק,CTS,394,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1028,2573,תל אביב יפו,פרטית,15.0,1,לא,לא,1,בנזין,1998.0,0,לבן פנינה,36,25000.0,2019.0,אוטומט,1,191000.0,קאדילק,ATS,394,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1029,4246,תל אביב יפו,פרטית,15.0,3,לא,לא,1,בנזין,1998.0,0,לבן פנינה,36,98000.0,2015.0,אוטומט,1,153000.0,ב.מ.וו,סדרה 4,169,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1030,643,תל אביב יפו,פרטית,15.0,1,לא,לא,1,בנזין,2359.0,0,לבן פנינה,36,114000.0,2016.0,אוטומט,1,110000.0,קיה,סורנטו,134,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1031,1827,תל אביב יפו,פרטית,13.0,1,לא,לא,1,בנזין,1598.0,0,לבן פנינה,36,41000.0,2018.0,אוטומט,1,80000.0,ניסאן,ג'וק / Juke,138,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1032,3264,תל אביב יפו,פרטית,5.0,1,לא,לא,1,בנזין,1199.0,0,לבן פנינה,36,53000.0,2017.0,אוטומט,1,60000.0,סיטרואן,C4 קקטוס,212,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1033,1270,תל אביב יפו,פרטית,14.0,2,כן,לא,1,בנזין,1368.0,0,לבן פנינה,36,88000.0,2015.0,אוטומט,1,49500.0,פיאט,500X,4,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1034,2652,תל אביב יפו,פרטית,14.0,4,לא,לא,1,בנזין,1798.0,0,לבן פנינה,36,173000.0,2012.0,אוטומט,1,40000.0,הונדה,סיוויק האצ'בק החדשה,282,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1035,3763,תל אביב יפו,פרטית,15.0,2,כן,לא,1,בנזין,1595.0,0,לבן פנינה,36,170000.0,2013.0,אוטומט,1,35000.0,וולוו,S60,137,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1036,4167,תל אביב יפו,פרטית,14.0,2,לא,לא,1,בנזין,1498.0,0,לבן פנינה,36,170000.0,2016.0,אוטומט,1,30000.0,פורד,פוקוס,228,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1037,1896,תל אביב יפו,פרטית,15.0,2,לא,לא,1,בנזין,4395.0,0,לבן פנינה,36,90000.0,2019.0,אוטומט,1,,ב.מ.וו,סדרה 8,79,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1038,15,תל אביב יפו,פרטית,12.0,1,לא,לא,1,בנזין,1197.0,0,לבן פנינה,36,21000.0,2017.0,אוטומט,1,,ניסאן,קשקאי,53,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1039,2952,תל אביב יפו,פרטית,7.0,2,לא,לא,1,בנזין,1242.0,0,לבן פנינה,36,30000.0,2015.0,אוטומט,1,40000.0,פיאט,500,212,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
1040,2,תימורים,פרטית,15.0,3,לא,לא,1,בנזין,1997.0,0,לבן פנינה,36,48000.0,2017.0,אוטומט,1,180000.0,ב.מ.וו,X3,124,"תימורים, נפת אשקלון, מחוז הדרום, ישראל","(31.7160922, 34.7613397, 0.0)",31.7160922,34.7613397,0.0
1041,556,שפרעם,פרטית,1.0,1,לא,לא,1,חשמלי,,2,לבן פנינה,36,10000.0,2021.0,אוטומט,1,265000.0,טסלה,מודל 3,351,"شفا عمرو, נפת עכו, מחוז הצפון, ישראל","(32.8045765, 35.1723866, 0.0)",32.8045765,35.1723866,0.0
1042,3266,שוהם,פרטית,15.0,2,לא,לא,1,בנזין,3342.0,0,לבן פנינה,36,37000.0,2018.0,אוטומט,1,190000.0,קיה,קרניבל,103,"שוהם, שהם, נפת רמלה, מחוז המרכז, ישראל","(32.0004845, 34.9465419, 0.0)",32.0004845,34.9465419,0.0
1043,3817,שדרות,פרטית,14.0,4,כן,לא,1,דיזל,2143.0,1,לבן פנינה,36,236000.0,2017.0,אוטומט,1,90000.0,מרצדס,C-Class Taxi,209,"שדרות, נפת אשקלון, מחוז הדרום, ישראל","(31.526474, 34.5969696, 0.0)",31.526474,34.5969696,0.0
1044,4251,שדרות,פרטית,14.0,3,לא,לא,1,בנזין,1998.0,0,לבן פנינה,36,140000.0,2016.0,אוטומט,1,75000.0,מאזדה,6,138,"שדרות, נפת אשקלון, מחוז הדרום, ישראל","(31.526474, 34.5969696, 0.0)",31.526474,34.5969696,0.0
1045,3963,רעננה,פרטית,14.0,7,לא,לא,1,בנזין,1789.0,0,לבן פנינה,36,140000.0,2011.0,אוטומט,1,47000.0,סיאט,לאון,394,"רעננה, נפת פתח תקווה, מחוז המרכז, ישראל","(32.1861481, 34.8675905, 0.0)",32.1861481,34.8675905,0.0
1046,766,רמת גן,פרטית,10.0,2,כן,לא,1,בנזין,1595.0,0,לבן פנינה,36,79000.0,2013.0,אוטומט,1,83000.0,מרצדס,A-Class,10,"רמת גן, נפת תל אביב, מחוז תל אביב, ישראל","(32.0686867, 34.8246812, 0.0)",32.0686867,34.8246812,0.0
1047,4337,רמת גן,פרטית,11.0,3,לא,לא,1,בנזין,1496.0,0,לבן פנינה,36,130000.0,2015.0,אוטומט,1,50000.0,מאזדה,3,338,"רמת גן, נפת תל אביב, מחוז תל אביב, ישראל","(32.0686867, 34.8246812, 0.0)",32.0686867,34.8246812,0.0
1048,1453,רמלה,פרטית,9.0,3,כן,לא,1,בנזין,1248.0,0,לבן פנינה,36,116000.0,2014.0,ידנית,0,30000.0,קיה,פיקנטו,327,"רמלה, נפת רמלה, מחוז המרכז, 97240105, ישראל","(31.9279988, 34.8623473, 0.0)",31.9279988,34.8623473,0.0
1049,2092,רמלה,פרטית,14.0,2,לא,לא,1,בנזין,2488.0,0,לבן פנינה,36,144000.0,2014.0,אוטומט,1,64000.0,מאזדה,6,169,"רמלה, נפת רמלה, מחוז המרכז, 97240105, ישראל","(31.9279988, 34.8623473, 0.0)",31.9279988,34.8623473,0.0
1050,1962,רמלה,פרטית,14.0,2,כן,לא,1,בנזין,1368.0,0,לבן פנינה,36,83000.0,2018.0,אוטומט,1,57000.0,יונדאי,i25,394,"רמלה, נפת רמלה, מחוז המרכז, 97240105, ישראל","(31.9279988, 34.8623473, 0.0)",31.9279988,34.8623473,0.0
1051,2576,רמלה,פרטית,15.0,2,לא,לא,1,בנזין,1999.0,0,לבן פנינה,36,170000.0,2013.0,אוטומט,1,28000.0,פורד,מונדאו,132,"רמלה, נפת רמלה, מחוז המרכז, 97240105, ישראל","(31.9279988, 34.8623473, 0.0)",31.9279988,34.8623473,0.0
1052,169,ריינה,פרטית,15.0,2,כן,לא,1,דיזל,2755.0,1,לבן פנינה,36,95000.0,2020.0,אוטומט,1,,טויוטה,לנד קרוזר ארוך,48,"الرينة, נפת יזרעאל, מחוז הצפון, ישראל","(32.723612, 35.312492, 0.0)",32.723612,35.312492,0.0
1053,2164,רחובות,פרטית,1.0,1,לא,לא,1,חשמלי,,2,לבן פנינה,36,1.0,2021.0,אוטומט,1,206500.0,טסלה,מודל 3,354,"רחובות, נפת רחובות, מחוז המרכז, ישראל","(31.8952532, 34.8105616, 0.0)",31.8952532,34.8105616,0.0
1054,4105,רחובות,פרטית,13.0,1,לא,לא,1,בנזין,1197.0,0,לבן פנינה,36,37000.0,2017.0,אוטומט,1,105000.0,ניסאן,קשקאי,361,"רחובות, נפת רחובות, מחוז המרכז, ישראל","(31.8952532, 34.8105616, 0.0)",31.8952532,34.8105616,0.0
